narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P03_123_36,P03,P03_123,00:01:43.600,00:01:43.09,00:01:44.08,5154,5204,put down clip top jar,put-down,1,jar:clip:top,40,['jar:clip:top'],[40]
P03_123_37,P03,P03_123,00:01:45.350,00:01:44.38,00:01:46.22,5219,5311,pick up clip top jar,pick-up,0,jar:clip:top,40,['jar:clip:top'],[40]
P03_123_38,P03,P03_123,00:01:49.350,00:01:49.40,00:01:50.53,5470,5526,put down clip top jar,put-down,1,jar:clip:top,40,['jar:clip:top'],[40]
P03_123_39,P03,P03_123,00:01:51.600,00:01:51.07,00:01:51.87,5553,5593,pick up clip top jar,pick-up,0,jar:clip:top,40,['jar:clip:top'],[40]
P03_123_4,P03,P03_123,00:00:21.376,00:00:20.84,00:00:28.46,1042,1423,tap spoon against side of large bowl,tap,32,spoon,1,"['spoon', 'side', 'bowl:large']","[1, 42, 7]"
P03_123_40,P03,P03_123,00:01:56.852,00:01:56.57,00:01:58.27,5828,5913,remove hand from oven mitt,remove-from,12,hand,11,"['hand', 'mitt:oven']","[11, 60]"
P03_123_41,P03,P03_123,00:01:58.100,00:01:58.37,00:01:58.92,5918,5946,pick up ladle,pick-up,0,ladle,97,['ladle'],[97]
P03_123_42,P03,P03_123,00:02:00.600,00:02:04.28,00:02:11.13,6214,6556,ladle lemon curd into clip top jar,ladle,16,curd:lemon,115,"['curd:lemon', 'jar:clip:top']","[115, 40]"
P03_123_43,P03,P03_123,00:02:12.850,00:02:14.00,00:02:18.84,6700,6942,ladle lemon curd into clip top jar,ladle,16,curd:lemon,115,"['curd:lemon', 'jar:clip:top']","[115, 40]"
P03_123_44,P03,P03_123,00:02:20.600,00:02:20.97,00:02:25.33,7048,7266,ladle lemon curd into clip top jar,ladle,16,curd:lemon,115,"['curd:lemon', 'jar:clip:top']","[115, 40]"
P03_123_45,P03,P03_123,00:02:32.601,00:02:34.06,00:02:41.65,7703,8082,ladle lemon curd into clip top jar,ladle,16,curd:lemon,115,"['curd:lemon', 'jar:clip:top']","[115, 40]"
P03_123_46,P03,P03_123,00:02:44.601,00:02:43.46,00:02:45.44,8173,8272,put down ladle,put-down,1,ladle,97,['ladle'],[97]
P03_123_47,P03,P03_123,00:02:46.675,00:02:46.48,00:02:47.56,8324,8378,put hand in oven mitt,put-in,5,hand,11,"['hand', 'mitt:oven']","[11, 60]"
P03_123_48,P03,P03_123,00:02:48.600,00:02:47.60,00:02:48.89,8380,8444,put down clip top jar,put-down,1,jar:clip:top,40,['jar:clip:top'],[40]
P03_123_49,P03,P03_123,00:02:50.601,00:02:49.55,00:02:51.29,8477,8564,pick up clip top jar,pick-up,0,jar:clip:top,40,['jar:clip:top'],[40]
P03_123_5,P03,P03_123,00:00:28.852,00:00:28.31,00:00:29.69,1415,1484,put down spoon,put-down,1,spoon,1,['spoon'],[1]
P03_123_50,P03,P03_123,00:02:53.668,00:02:51.91,00:02:52.58,8595,8629,remove hand from oven mitt,remove-from,12,hand,11,"['hand', 'mitt:oven']","[11, 60]"
P03_123_51,P03,P03_123,00:02:54.601,00:02:53.26,00:02:55.05,8663,8752,pick up ladle,pick-up,0,ladle,97,['ladle'],[97]
P03_123_52,P03,P03_123,00:02:55.601,00:02:54.78,00:02:56.79,8739,8839,scrape around lemon curd,scrape-around,25,curd:lemon,115,['curd:lemon'],[115]
P03_123_53,P03,P03_123,00:02:56.850,00:02:56.72,00:03:02.28,8836,9114,ladle lemon curd into clip top jar,ladle,16,curd:lemon,115,"['curd:lemon', 'jar:clip:top']","[115, 40]"
P03_123_54,P03,P03_123,00:03:04.350,00:03:02.99,00:03:05.48,9149,9274,scrape lemon curd,scrape,25,curd:lemon,115,['curd:lemon'],[115]
P03_123_55,P03,P03_123,00:03:05.184,00:03:05.14,00:03:11.58,9257,9579,ladle lemon curd into clip top jar,ladle,16,curd:lemon,115,"['curd:lemon', 'jar:clip:top']","[115, 40]"
P03_123_56,P03,P03_123,00:03:13.101,00:03:12.71,00:03:16.68,9635,9834,scrape lemon curd,scrape,25,curd:lemon,115,['curd:lemon'],[115]
P03_123_57,P03,P03_123,00:03:16.850,00:03:16.67,00:03:24.04,9833,10202,ladle lemon curd into clip top jar,ladle,16,curd:lemon,115,"['curd:lemon', 'jar:clip:top']","[115, 40]"
P03_123_58,P03,P03_123,00:03:25.101,00:03:24.33,00:03:25.10,10216,10255,put down ladle,put-down,1,ladle,97,['ladle'],[97]
P03_123_59,P03,P03_123,00:03:29.351,00:03:25.89,00:03:29.86,10294,10493,remove hand from oven mitt,remove-from,12,hand,11,"['hand', 'mitt:oven']","[11, 60]"
P03_123_6,P03,P03_123,00:00:32.352,00:00:31.34,00:00:33.22,1567,1661,open drawer,open,3,drawer,8,['drawer'],[8]
P03_123_60,P03,P03_123,00:03:30.601,00:03:30.35,00:03:31.46,10517,10573,pick up serviette,pick-up,0,serviette,88,['serviette'],[88]
P03_123_61,P03,P03_123,00:03:32.600,00:03:31.48,00:03:35.31,10574,10765,wipe side of clip top jar with serviette,wipe,2,side:clip,129,"['side:clip', 'jar:top', 'serviette']","[129, 40, 88]"
P03_123_62,P03,P03_123,00:03:38.350,00:03:37.07,00:03:40.26,10853,11013,wipe top of clip top jar with serviette,wipe,2,top:clip,129,"['top:clip', 'jar:top', 'serviette']","[129, 40, 88]"
P03_123_63,P03,P03_123,00:03:41.100,00:03:40.12,00:03:41.22,11006,11061,close clip top jar,close,4,jar:clip:top,40,['jar:clip:top'],[40]
P03_123_64,P03,P03_123,00:03:46.600,00:03:41.67,00:03:47.94,11083,11397,wipe oven mitt with serviette,wipe,2,mitt:oven,60,"['mitt:oven', 'serviette']","[60, 88]"
P03_123_65,P03,P03_123,00:03:48.100,00:03:47.58,00:03:48.55,11379,11427,put dirty in bin,put-in,5,bin,36,['bin'],[36]
P03_123_66,P03,P03_123,00:03:49.886,00:03:49.18,00:03:50.14,11459,11507,put hand in oven mitt,put-in,5,hand,11,"['hand', 'mitt:oven']","[11, 60]"
P03_123_67,P03,P03_123,00:03:50.600,00:03:50.09,00:03:52.45,11504,11622,open clip top jar,open,3,jar:clip:top,40,['jar:clip:top'],[40]
P03_123_68,P03,P03_123,00:03:51.850,00:03:52.12,00:03:52.99,11606,11649,put down clip top jar,put-down,1,jar:clip:top,40,['jar:clip:top'],[40]
P03_123_69,P03,P03_123,00:03:54.850,00:03:53.50,00:03:56.76,11675,11838,remove hands from oven mitt,remove-from,12,hand,11,"['hand', 'mitt:oven']","[11, 60]"
P03_123_7,P03,P03_123,00:00:33.352,00:00:33.60,00:00:34.23,1680,1711,close drawer,close,4,drawer,8,['drawer'],[8]
P03_123_70,P03,P03_123,00:03:56.600,00:03:56.57,00:03:57.14,11828,11857,pick up ladle,pick-up,0,ladle,97,['ladle'],[97]
P03_123_71,P03,P03_123,00:03:57.100,00:03:57.40,00:04:00.49,11870,12024,scrape lemon curd in large bowl,scrape-in,25,curd:lemon,115,"['curd:lemon', 'bowl:large']","[115, 7]"
P03_123_72,P03,P03_123,00:04:01.100,00:04:00.17,00:04:05.76,12008,12288,ladle lemon curd into clip top jar,ladle,16,curd:lemon,115,"['curd:lemon', 'jar:clip:top']","[115, 40]"
P03_123_73,P03,P03_123,00:04:07.350,00:04:06.98,00:04:08.04,12349,12402,put down ladle on spoon,put-down,1,ladle,97,"['ladle', 'spoon']","[97, 1]"
P03_123_74,P03,P03_123,00:04:09.850,00:04:08.20,00:04:10.84,12410,12542,put oven mitt on oven,put-on,1,mitt:oven,60,"['mitt:oven', 'oven']","[60, 46]"
P03_123_75,P03,P03_123,00:04:13.600,00:04:12.50,00:04:13.71,12625,12685,move clip top jar,move,11,jar:clip:top,40,['jar:clip:top'],[40]
P03_123_76,P03,P03_123,00:04:15.396,00:04:14.10,00:04:14.85,12705,12742,touch clip of clip top jar,touch,54,clip:clip:top:jar,40,['clip:clip:top:jar'],[40]
P03_123_77,P03,P03_123,00:04:19.600,00:04:15.06,00:04:18.37,12753,12918,pick up seal of clip top jar,pick-up,0,seal:clip:top:jar,6,['seal:clip:top:jar'],[6]
P03_123_78,P03,P03_123,00:04:21.350,00:04:20.87,00:04:22.32,13043,13116,stretch seal around clip top jar top,stretch,50,seal,6,"['seal', 'clip', 'top:top:jar']","[6, 129, 40]"
P03_123_79,P03,P03_123,00:04:22.600,00:04:22.42,00:04:23.68,13121,13184,put down seal of clip top jar,put-down,1,seal:clip:top:jar,6,['seal:clip:top:jar'],[6]
P03_123_8,P03,P03_123,00:00:34.626,00:00:34.48,00:00:36.16,1723,1807,open drawer,open,3,drawer,8,['drawer'],[8]
P03_123_80,P03,P03_123,00:04:23.600,00:04:23.22,00:04:23.88,13161,13194,lift off seal of clip top jar,lift-off,33,seal:clip:top:jar,6,['seal:clip:top:jar'],[6]
P03_123_81,P03,P03_123,00:04:24.100,00:04:23.98,00:04:25.16,13199,13258,touch top of clip top jar,touch,54,top:clip:top:jar,40,['top:clip:top:jar'],[40]
P03_123_82,P03,P03_123,00:04:25.850,00:04:25.15,00:04:26.52,13257,13326,put down seal of clip top jar,put-down,1,seal:clip:top:jar,6,['seal:clip:top:jar'],[6]
P03_123_83,P03,P03_123,00:04:28.100,00:04:27.48,00:04:28.92,13374,13446,take oven mitt from oven,take-from,0,mitt:oven,60,"['mitt:oven', 'oven']","[60, 46]"
P03_123_84,P03,P03_123,00:04:28.600,00:04:28.82,00:04:30.19,13441,13509,put hands in oven mitts,put-in,5,hand,11,"['hand', 'mitt:oven']","[11, 60]"
P03_123_85,P03,P03_123,00:04:32.600,00:04:30.34,00:04:38.28,13516,13913,stretch seal of clip top jar around top,stretch-around,50,seal:clip:top:jar,6,"['seal:clip:top:jar', 'top']","[6, 42]"
P03_123_86,P03,P03_123,00:04:38.850,00:04:38.02,00:04:39.16,13901,13957,close clip top jar lid,close,4,clip,129,"['clip', 'lid:top:jar']","[129, 6]"
P03_123_87,P03,P03_123,00:04:42.100,00:04:40.67,00:04:42.98,14033,14149,remove hand from oven mitt,remove-from,12,hand,11,"['hand', 'mitt:oven']","[11, 60]"
P03_123_88,P03,P03_123,00:04:43.100,00:04:41.00,00:04:44.46,14050,14222,pick up seal of clip top jar,pick-up,0,seal:clip:top:jar,6,['seal:clip:top:jar'],[6]
P03_123_89,P03,P03_123,00:04:46.100,00:04:44.56,00:04:47.74,14228,14387,move clip top jar,move,11,jar:clip:top,40,['jar:clip:top'],[40]
P03_123_9,P03,P03_123,00:00:37.352,00:00:36.10,00:00:37.94,1805,1897,pick up ladle from drawer,pick-up,0,ladle,97,"['ladle', 'drawer']","[97, 8]"
P03_123_90,P03,P03_123,00:04:47.850,00:04:46.31,00:04:48.41,14315,14420,put seal on clip top jar,put-on,1,seal,6,"['seal', 'clip:top:jar']","[6, 40]"
P03_123_91,P03,P03_123,00:04:49.358,00:04:46.95,00:04:50.13,14347,14506,put hand in oven mitt,put-in,5,hand,11,"['hand', 'mitt:oven']","[11, 60]"
P03_123_92,P03,P03_123,00:04:51.100,00:04:50.23,00:04:51.55,14511,14577,rotate clip top jar,rotate,23,jar:clip:top,40,['jar:clip:top'],[40]
P03_123_93,P03,P03_123,00:04:53.388,00:04:52.63,00:05:01.88,14631,15094,stretch seal of clip top jar onto top,stretch-onto,50,seal:clip:top:jar,6,"['seal:clip:top:jar', 'top']","[6, 42]"
P03_123_94,P03,P03_123,00:05:05.600,00:05:04.63,00:05:06.21,15231,15310,put oven mitts on oven,put-on,1,mitt:oven,60,"['mitt:oven', 'oven']","[60, 46]"
P03_123_95,P03,P03_123,00:05:08.100,00:04:59.74,00:05:07.78,14987,15388,remove hand from oven mitt,remove-from,12,hand,11,"['hand', 'mitt:oven']","[11, 60]"
P03_123_96,P03,P03_123,00:05:11.850,00:05:10.48,00:05:12.93,15524,15646,close lid of clip top jar,close,4,lid:clip:top:jar,6,['lid:clip:top:jar'],[6]
P03_123_97,P03,P03_123,00:05:15.640,00:05:14.73,00:05:16.33,15736,15816,brush off hands,brush-off,57,hand,11,['hand'],[11]
P04_101_0,P04,P04_101,00:00:00.852,00:00:01.37,00:00:02.68,68,134,pick up cling film,pick-up,0,film:cling,100,['film:cling'],[100]
P04_101_1,P04,P04_101,00:00:02.850,00:00:03.69,00:00:04.81,184,240,pick up tub,pick-up,0,tub,23,['tub'],[23]
P04_101_10,P04,P04_101,00:00:21.850,00:00:21.43,00:00:23.09,1071,1154,put down tub,put-down,1,tub,23,['tub'],[23]
P04_101_100,P04,P04_101,00:03:52.353,00:03:52.35,00:03:53.55,11617,11677,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P04_101_101,P04,P04_101,00:03:54.101,00:03:54.31,00:03:54.89,11715,11744,pick up bowl,pick-up,0,bowl,7,['bowl'],[7]
P04_101_102,P04,P04_101,00:03:56.853,00:03:56.93,00:03:57.67,11846,11883,open fridge,open,3,fridge,12,['fridge'],[12]
P04_101_103,P04,P04_101,00:03:58.602,00:03:57.89,00:03:59.39,11894,11969,look for something,look-for,48,fridge,12,['fridge'],[12]
P04_101_104,P04,P04_101,00:03:59.353,00:03:59.43,00:04:00.17,11971,12008,pick up yoghurt,pick-up,0,yoghurt,98,['yoghurt'],[98]
P04_101_105,P04,P04_101,00:04:00.353,00:04:00.14,00:04:01.24,12007,12062,pick up tiramisu,pick-up,0,tiramisu,175,['tiramisu'],[175]
P04_101_106,P04,P04_101,00:04:01.353,00:04:01.17,00:04:02.78,12058,12139,pick up yoghurt,pick-up,0,yoghurt,98,['yoghurt'],[98]
P04_101_107,P04,P04_101,00:04:03.852,00:04:03.63,00:04:04.52,12181,12226,close fridge,close,4,fridge,12,['fridge'],[12]
P04_101_108,P04,P04_101,00:04:05.602,00:04:05.80,00:04:07.05,12290,12352,open drawer,open,3,drawer,8,['drawer'],[8]
P04_101_109,P04,P04_101,00:04:09.353,00:04:07.21,00:04:08.10,12360,12405,look for something,look-for,48,drawer,8,['drawer'],[8]
P04_101_11,P04,P04_101,00:00:22.856,00:00:20.00,00:00:23.25,1000,1162,move bowl,move,11,bowl,7,['bowl'],[7]
P04_101_110,P04,P04_101,00:04:11.853,00:04:11.90,00:04:12.73,12595,12636,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P04_101_111,P04,P04_101,00:04:13.103,00:04:13.00,00:04:14.01,12650,12700,close drawer,close,4,drawer,8,['drawer'],[8]
P04_101_112,P04,P04_101,00:04:14.852,00:04:14.47,00:04:15.56,12723,12778,open yoghurt,open,3,yoghurt,98,['yoghurt'],[98]
P04_101_113,P04,P04_101,00:04:15.603,00:04:15.30,00:04:15.96,12765,12798,put down lid,put-down,1,lid,6,['lid'],[6]
P04_101_114,P04,P04_101,00:04:16.103,00:04:16.25,00:04:17.05,12812,12852,smell yoghurt,smell,75,yoghurt,98,['yoghurt'],[98]
P04_101_115,P04,P04_101,00:04:17.854,00:04:17.13,00:04:18.30,12856,12915,scoop yoghurt with spoon,scoop-with,16,yoghurt,98,"['yoghurt', 'spoon']","[98, 1]"
P04_101_116,P04,P04_101,00:04:18.603,00:04:18.72,00:04:19.65,12936,12982,put yoghurt in bowl,put-in,5,yoghurt,98,"['yoghurt', 'bowl']","[98, 7]"
P04_101_117,P04,P04_101,00:04:20.355,00:04:20.62,00:04:21.55,13031,13077,spoon yoghurt into bowl,spoon-into,16,yoghurt,98,"['yoghurt', 'bowl']","[98, 7]"
P04_101_118,P04,P04_101,00:04:22.603,00:04:23.27,00:04:24.30,13163,13215,spoon yoghurt into bowl,spoon-into,16,yoghurt,98,"['yoghurt', 'bowl']","[98, 7]"
P04_101_119,P04,P04_101,00:04:25.603,00:04:25.82,00:04:26.91,13291,13345,spoon yoghurt into bowl,spoon-into,16,yoghurt,98,"['yoghurt', 'bowl']","[98, 7]"
P04_101_12,P04,P04_101,00:00:23.850,00:00:23.35,00:00:24.60,1167,1230,move bowl,move,11,bowl,7,['bowl'],[7]
P04_101_120,P04,P04_101,00:04:28.103,00:04:27.63,00:04:29.59,13381,13479,stir yoghurt,stir,10,yoghurt,98,['yoghurt'],[98]
P04_101_121,P04,P04_101,00:04:29.604,00:04:27.00,00:04:31.13,13350,13556,spoon yoghurt into bowl,spoon-into,16,yoghurt,98,"['yoghurt', 'bowl']","[98, 7]"
P04_101_122,P04,P04_101,00:04:31.353,00:04:30.79,00:04:31.63,13539,13581,shake spoon,shake,15,spoon,1,['spoon'],[1]
P04_101_123,P04,P04_101,00:04:32.853,00:04:32.49,00:04:33.28,13624,13663,put down yoghurt,put-down,1,yoghurt,98,['yoghurt'],[98]
P04_101_124,P04,P04_101,00:04:33.101,00:04:33.04,00:04:33.97,13652,13698,pick up lid,pick-up,0,lid,6,['lid'],[6]
P04_101_125,P04,P04_101,00:04:33.853,00:04:34.15,00:04:35.19,13707,13759,put lid on yoghurt,put-on,1,lid,6,"['lid', 'yoghurt']","[6, 98]"
P04_101_126,P04,P04_101,00:04:38.853,00:04:39.02,00:04:39.53,13951,13976,pick up kettle,pick-up,0,kettle,44,['kettle'],[44]
P04_101_127,P04,P04_101,00:04:40.353,00:04:40.42,00:04:41.05,14021,14052,open kettle,open,3,kettle,44,['kettle'],[44]
P04_101_128,P04,P04_101,00:04:41.103,00:04:40.95,00:04:42.20,14047,14110,turn on tap,turn-on,6,tap,0,['tap'],[0]
P04_101_129,P04,P04_101,00:04:41.603,00:04:42.30,00:04:43.55,14115,14177,put water in kettle,put-in,5,water,27,"['water', 'kettle']","[27, 44]"
P04_101_13,P04,P04_101,00:00:25.350,00:00:24.70,00:00:25.95,1235,1297,move bowl,move,11,bowl,7,['bowl'],[7]
P04_101_130,P04,P04_101,00:04:43.103,00:04:42.89,00:04:44.99,14144,14249,turn off tap,turn-off,8,tap,0,['tap'],[0]
P04_101_131,P04,P04_101,00:04:44.853,00:04:45.04,00:04:45.70,14252,14285,close kettle lid,close,4,lid:kettle,6,['lid:kettle'],[6]
P04_101_132,P04,P04_101,00:04:45.853,00:04:46.00,00:04:47.25,14300,14362,put down kettle,put-down,1,kettle,44,['kettle'],[44]
P04_101_133,P04,P04_101,00:04:47.103,00:04:47.20,00:04:47.85,14360,14392,turn on kettle,turn-on,6,kettle,44,['kettle'],[44]
P04_101_134,P04,P04_101,00:04:48.601,00:04:48.54,00:04:49.70,14427,14485,touch fridge,touch,54,fridge,12,['fridge'],[12]
P04_101_135,P04,P04_101,00:04:50.602,00:04:50.76,00:04:51.65,14538,14582,pick up yoghurt,pick-up,0,yoghurt,98,['yoghurt'],[98]
P04_101_136,P04,P04_101,00:04:51.853,00:04:52.05,00:04:52.70,14602,14635,open fridge,open,3,fridge,12,['fridge'],[12]
P04_101_137,P04,P04_101,00:04:52.853,00:04:52.80,00:04:54.55,14640,14727,put yoghurt in fridge,put-in,5,yoghurt,98,"['yoghurt', 'fridge']","[98, 12]"
P04_101_138,P04,P04_101,00:04:55.353,00:04:54.78,00:04:56.44,14738,14822,close fridge,close,4,fridge,12,['fridge'],[12]
P04_101_139,P04,P04_101,00:04:57.104,00:04:56.94,00:04:58.02,14847,14901,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P04_101_14,P04,P04_101,00:00:26.601,00:00:25.94,00:00:30.34,1297,1517,pick up tub,pick-up,0,tub,23,['tub'],[23]
P04_101_140,P04,P04_101,00:04:59.103,00:04:58.12,00:05:00.16,14906,15008,look for something,look-for,48,tub,23,['tub'],[23]
P04_101_141,P04,P04_101,00:05:01.104,00:05:00.17,00:05:01.92,15008,15096,pick up granola,pick-up,0,granola,99,['granola'],[99]
P04_101_142,P04,P04_101,00:05:04.103,00:05:04.17,00:05:05.70,15208,15285,open granola,open,3,granola,99,['granola'],[99]
P04_101_143,P04,P04_101,00:05:06.603,00:05:06.02,00:05:07.12,15301,15356,smell granola,smell,75,granola,99,['granola'],[99]
P04_101_144,P04,P04_101,00:05:07.603,00:05:07.22,00:05:10.36,15361,15518,pour granola into bowl,pour-into,9,granola,99,"['granola', 'bowl']","[99, 7]"
P04_101_145,P04,P04_101,00:05:11.103,00:05:10.43,00:05:11.43,15521,15571,put down granola,put-down,1,granola,99,['granola'],[99]
P04_101_146,P04,P04_101,00:05:12.103,00:05:11.53,00:05:16.79,15576,15839,stir granola in bowl,stir,10,granola,99,"['granola', 'bowl']","[99, 7]"
P04_101_147,P04,P04_101,00:05:17.103,00:05:16.87,00:05:17.69,15843,15884,close granola,close,4,granola,99,['granola'],[99]
P04_101_148,P04,P04_101,00:05:18.103,00:05:17.79,00:05:18.97,15889,15948,pick up granola,pick-up,0,granola,99,['granola'],[99]
P04_101_149,P04,P04_101,00:05:21.103,00:05:21.21,00:05:22.18,16060,16109,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P04_101_15,P04,P04_101,00:00:30.600,00:00:30.36,00:00:31.04,1518,1552,push bowl,push,21,bowl,7,['bowl'],[7]
P04_101_150,P04,P04_101,00:05:22.603,00:05:22.27,00:05:23.39,16113,16169,put granola in cupboard,put-in,5,granola,99,"['granola', 'cupboard']","[99, 3]"
P04_101_151,P04,P04_101,00:05:24.353,00:05:24.15,00:05:25.97,16207,16298,push pasta,push,21,pasta,45,['pasta'],[45]
P04_101_152,P04,P04_101,00:05:27.103,00:05:27.15,00:05:27.65,16357,16382,pick up honey,pick-up,0,honey,115,['honey'],[115]
P04_101_153,P04,P04_101,00:05:29.603,00:05:29.70,00:05:30.95,16485,16547,squeeze honey into bowl,squeeze-into,18,honey,115,"['honey', 'bowl']","[115, 7]"
P04_101_154,P04,P04_101,00:05:32.854,00:05:31.51,00:05:33.55,16575,16677,put honey in cupboard,put-in,5,honey,115,"['honey', 'cupboard']","[115, 3]"
P04_101_155,P04,P04_101,00:05:36.354,00:05:36.16,00:05:39.16,16808,16958,close flour,close,4,flour,75,['flour'],[75]
P04_101_156,P04,P04_101,00:05:41.353,00:05:41.03,00:05:42.10,17051,17105,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P04_101_157,P04,P04_101,00:05:43.103,00:05:42.67,00:05:44.08,17133,17204,pick up coffee,pick-up,0,coffee,59,['coffee'],[59]
P04_101_158,P04,P04_101,00:05:45.353,00:05:45.28,00:05:46.55,17264,17327,pick up aeropress,pick-up,0,aeropress,50,['aeropress'],[50]
P04_101_159,P04,P04_101,00:05:46.854,00:05:46.70,00:05:47.44,17335,17372,put down aeropress lid,put-down,1,lid:aeropress,6,['lid:aeropress'],[6]
P04_101_16,P04,P04_101,00:00:31.850,00:00:31.10,00:00:32.74,1555,1637,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P04_101_160,P04,P04_101,00:05:47.603,00:05:47.30,00:05:50.03,17365,17501,pull aeropress,pull,31,aeropress,50,['aeropress'],[50]
P04_101_161,P04,P04_101,00:05:50.602,00:05:48.00,00:05:51.52,17400,17576,put down aeropress,put-down,1,aeropress,50,['aeropress'],[50]
P04_101_162,P04,P04_101,00:05:52.603,00:05:51.17,00:05:52.92,17558,17646,straighten aeropress,straighten,40,aeropress,50,['aeropress'],[50]
P04_101_163,P04,P04_101,00:05:55.103,00:05:54.82,00:05:55.92,17741,17796,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P04_101_164,P04,P04_101,00:05:57.353,00:05:57.62,00:05:58.61,17881,17930,pick up coffee,pick-up,0,coffee,59,['coffee'],[59]
P04_101_165,P04,P04_101,00:05:58.602,00:05:58.21,00:06:02.32,17910,18116,open coffee,open,3,coffee,59,['coffee'],[59]
P04_101_166,P04,P04_101,00:06:02.353,00:05:59.77,00:06:06.16,17988,18308,spoon coffee into aeropress,spoon-into,16,coffee,59,"['coffee', 'aeropress']","[59, 50]"
P04_101_167,P04,P04_101,00:06:06.350,00:06:06.16,00:06:06.97,18308,18348,put down spoon,put-down,1,spoon,1,['spoon'],[1]
P04_101_168,P04,P04_101,00:06:07.103,00:06:06.97,00:06:08.20,18348,18410,put down coffee,put-down,1,coffee,59,['coffee'],[59]
P04_101_169,P04,P04_101,00:06:13.600,00:06:08.30,00:06:14.30,18415,18715,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P04_101_17,P04,P04_101,00:00:33.600,00:00:32.50,00:00:35.50,1625,1775,put down tub,put-down,1,tub,23,['tub'],[23]
P04_101_170,P04,P04_101,00:06:14.850,00:06:14.64,00:06:15.26,18732,18763,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P04_101_171,P04,P04_101,00:06:19.850,00:06:17.00,00:06:21.07,18850,19053,pick up mug,pick-up,0,mug,13,['mug'],[13]
P04_101_172,P04,P04_101,00:06:25.850,00:06:21.17,00:06:26.69,19058,19334,smell mug,smell,75,mug,13,['mug'],[13]
P04_101_173,P04,P04_101,00:06:27.100,00:06:26.74,00:06:27.63,19337,19381,pick up washing up liquid,pick-up,0,liquid:washing:up,22,['liquid:washing:up'],[22]
P04_101_174,P04,P04_101,00:06:27.851,00:06:27.67,00:06:29.09,19383,19454,squirt washing up liquid into mug,squirt,27,washing,73,"['washing', 'liquid:washing:up', 'mug']","[73, 22, 13]"
P04_101_175,P04,P04_101,00:06:29.350,00:06:29.19,00:06:29.79,19459,19489,put down washing up liquid,put-down,1,liquid:washing:up,22,['liquid:washing:up'],[22]
